",""num_police"",""cout_sin"""
6774,12358,1288
6775,35450,1682
6776,5625,1959
6777,82374,1211
6778,12643,2335
6779,62542,3097
6780,3220,1245
6781,69294,3219
6782,43788,2540
6783,6942,2206
6784,46249,2259
6785,87532,1270
6786,26545,1238
6787,69074,2361
6788,78268,1812
6789,57112,2364
6790,30797,1205
6791,25442,1626
6792,73507,1792
6793,82316,1526
6794,9175,11223
6795,61366,2209
6796,4839,4035
6797,55960,1793
6798,6182,1589
6799,59986,2553
6800,99632,1393
6801,72211,2727
6802,84943,2275
6803,71728,1963
6804,82534,2670
6805,83554,1584
6806,77030,4157
6807,22358,2454
6808,35478,1643
6809,79392,4930
6810,73634,3492
6811,38021,1298
6812,73725,1982
6813,67232,1409
6814,31953,2401
6815,65835,1416
6816,7572,1742
6817,11466,1809
6818,56310,2359
6819,32604,2334
6820,64770,4285
6821,87013,1900
6822,75352,1840
6823,58196,6169
6824,3218,1688
6825,79215,2783
6826,19396,1305
6827,31506,2075
6828,10479,1765
6829,635,3081
6830,5282,4921
6831,80394,2375
6832,34613,1425
6833,76133,5572
6834,82656,2412
6835,43398,2286
6836,53778,1245
6837,72472,1704
6838,48025,9289
6839,96941,3700
6840,36230,2307
6841,44941,1861
6842,45479,3957
6843,66914,1965
6844,60613,1536
6845,18938,1516
6846,25977,2395
6847,23254,1464
6848,27176,1321
6849,80167,1366
6850,33769,2892
6851,18724,1937
6852,97681,1465
6853,53207,1552
6854,7099,2246
6855,17644,1685
6856,64110,1292
6857,69866,1331
6858,38219,1251
6859,88190,2402
6860,36751,1581
6861,96038,2145
6862,62964,5245
6863,55370,2284
6864,73654,2387
6865,77682,2628
6866,16244,3634
6867,28396,2476
6868,25770,1563
6869,65489,2026
6870,89146,1335
6871,91573,1581
6872,16893,1880
6873,88060,2614
6874,60200,2357
6875,32392,1286
6876,63128,1847
6877,92396,2133
6878,71867,2273
6879,26655,1589
6880,27207,1556
6881,22350,2416
6882,61349,2813
6883,25531,2915
6884,98336,2855
6885,43826,1212
6886,57980,2413
6887,83718,3057
6888,95711,1251
6889,78596,2327
6890,84100,2214
6891,54186,2467
6892,71054,1804
6893,79502,1580
6894,19967,1351
6895,51197,2096
6896,92652,1673
6897,69974,1334
6898,11032,1957
6899,42374,1958
6900,18742,1249
6901,2619,1787
6902,33869,1559
6903,51976,2252
6904,77003,2994
6905,13939,3098
6906,97875,1738
6907,40554,1440
6908,4807,1271
6909,63082,1779
6910,38343,2080
6911,90021,1702
6912,9853,1687
6913,49390,2234
6914,94968,1784
6915,24293,1546
6916,98869,1421
6917,51500,1650
6918,58641,1325
6919,2526,1758
6920,64626,2152
6921,7712,1545
6922,90842,1542
6923,79855,3030
6924,83796,2530
6925,88192,1974
6926,27516,1608
6927,92321,2693
6928,36456,3340
6929,38651,3268
6930,58467,3386
6931,17084,2289
6932,13153,1244
6933,14014,1395
6934,61677,1929
6935,69542,2164
6936,60071,2431
6937,16610,3888
6938,25067,2027
6939,18476,1931
6940,17851,1964
6941,81020,1219
6942,97857,1393
6943,68803,2148
6944,91447,2496
6945,55668,1603
6946,39708,2192
6947,41168,1797
6948,9059,2412
6949,7877,1339
6950,41332,3001
6951,67174,1324
6952,54797,2432
6953,81776,4245
6954,43496,2361
6955,72845,1397
6956,65064,2338
6957,75206,1885
6958,68057,2151
6959,63948,2159
6960,16646,2970
6961,53790,1545
6962,28968,3519
6963,90934,1767
6964,82850,3346
6965,17020,3059
6966,41690,1254
6967,69187,1327
6968,67818,5502
6969,17924,2145
6970,78634,1656
6971,25609,1248
6972,68452,2090
6973,49539,1584
6974,93830,1439
6975,29480,2046
6976,36614,2650
6977,743,2184
6978,70027,1525
6979,49228,1223
6980,13178,1746
6981,82192,3577
6982,32027,2898
6983,55469,3567
6984,31986,2597
6985,43418,1701
6986,38742,2061
6987,35375,2664
6988,99184,2128
6989,40510,1367
6990,49316,1833
6991,85194,2679
6992,61373,2468
6993,48781,1918
6994,36378,1823
6995,7254,2345
6996,88704,1937
6997,55114,1762
6998,21469,2306
6999,86099,1687
7000,83055,1968
7001,2818,1594
7002,65809,1472
7003,34093,1418
7004,81106,1287
7005,89472,2352
7006,68426,4308
7007,96545,1632
7008,85504,2208
7009,55712,2729
7010,5773,1857
7011,53820,2785
7012,7553,1490
7013,24637,2068
7014,50410,3114
7015,26826,1252
7016,50514,4079
7017,54330,1453
7018,61140,1747
7019,29703,2219
7020,33933,2081
7021,81307,3026
7022,21888,2275
7023,70590,2612
7024,74870,2339
7025,75566,4831
7026,30491,1302
7027,74909,2372
7028,17013,2308
7029,71336,1228
7030,45902,1544
7031,49958,1725
7032,61545,2565
7033,8823,2422
7034,23039,2974
7035,41544,2633
7036,12264,3385
7037,10296,2965
7038,5902,2373
7039,76872,1806
7040,68516,1737
7041,1097,3102
7042,25116,2454
7043,67475,2100
7044,38432,1539
7045,32088,1214
7046,31492,1342
7047,7800,3643
7048,23014,1355
7049,43705,2571
7050,38751,1313
7051,77,1980
7052,16165,2079
7053,22195,1616
7054,86308,1269
7055,33190,1814
7056,1666,1614
7057,24427,2372
7058,54324,1862
7059,56946,1861
7060,23756,1795
7061,92236,1810
7062,83540,1394
7063,8567,1984
7064,86508,2380
7065,76221,1331
7066,78564,2364
7067,5854,1437
7068,41422,1886
7069,61968,1818
7070,94795,1392
7071,74666,1422
7072,84296,1640
7073,50615,2279
7074,1271,1667
7075,65817,1598
7076,74250,1564
7077,67259,1308
7078,18095,1784
7079,11038,3587
7080,94884,1841
7081,43334,2332
7082,36037,2422
7083,1719,1782
7084,7280,2035
7085,55496,1672
7086,30842,1542
7087,81162,1216
7088,43751,2957
7089,90804,2020
7090,71874,1682
7091,38793,2412
7092,80886,1764
7093,62460,2783
7094,73446,2245
7095,17290,2442
7096,4558,1962
7097,99003,12273
7098,7345,3736
7099,80266,1399
7100,66035,1472
7101,43710,2722
7102,24907,1337
7103,65529,2215
7104,88982,1705
7105,35814,1366
7106,79112,3021
7107,50759,2321
7108,38292,2669
7109,47157,2601
7110,13107,2336
7111,79606,1581
7112,2775,2159
7113,99442,1839
7114,40484,2709
7115,6859,1577
7116,54840,2348
7117,84812,2519
7118,22370,2703
7119,4624,2040
7120,25877,2326
7121,96464,2258
7122,50984,1905
7123,11107,2022
7124,27128,1549
7125,35829,1358
7126,20105,2996
7127,9158,1645
7128,36379,2503
7129,90643,2548
7130,99178,2001
7131,78907,1366
7132,17658,2174
7133,59175,1357
7134,91657,1460
7135,97227,1424
7136,81210,1832
7137,66811,1333
7138,73607,1950
7139,32923,2535
7140,34023,1653
7141,96234,2897
7142,7528,1294
7143,96950,1660
7144,39880,3293
7145,23858,1266
7146,24246,3156
7147,53164,1715
7148,37562,2330
7149,56697,1315
7150,99892,1691
7151,60017,1550
7152,21546,6200
7153,53151,1943
7154,6946,2283
7155,9247,1603
7156,84555,1596
7157,653,1316
7158,13734,3457
7159,88367,1414
7160,12785,2170
7161,21096,1914
7162,86332,3194
7163,36499,1564
7164,20682,3373
7165,70965,1327
7166,33045,1511
7167,34154,2615
7168,63787,1948
7169,56873,2313
7170,47442,1433
7171,59344,2328
7172,5327,1282
7173,35440,1724
7174,84880,1663
7175,16309,1416
7176,43577,2131
7177,21404,3849
7178,97557,3499
7179,57419,2102
7180,43768,2431
7181,51234,2133
7182,36664,2652
7183,46938,6229
7184,81622,2426
7185,41905,1872
7186,28876,2826
7187,75633,1422
7188,47891,1548
7189,82809,1556
7190,78297,2193
7191,37958,2460
7192,9704,4527
7193,98384,1640
7194,71040,3021
7195,30882,2288
7196,80616,1620
7197,2757,3345
7198,56916,2057
7199,96209,2213
7200,58278,1664
7201,33169,1473
7202,48758,1207
7203,49950,8294
7204,16817,5521
7205,64626,1761
7206,33153,2855
7207,48605,1357
7208,73554,4305
7209,34088,3311
7210,6701,1576
7211,17081,2619
7212,40901,8577
7213,31981,1652
7214,36363,2577
7215,91110,2341
7216,39789,2687
7217,18021,1792
7218,89037,2084
7219,98908,1395
7220,985,3064
7221,93051,1523
7222,21833,2070
7223,87823,1893
7224,22083,1663
7225,86887,2126
7226,1462,1212
7227,44521,1272
7228,45578,1225
7229,4635,1202
7230,20360,2207
7231,98174,1865
7232,75774,1917
7233,23789,2938
7234,80448,2280
7235,17008,1672
7236,67487,2227
7237,70233,2838
7238,29412,2232
7239,26404,1478
7240,10021,2332
7241,55320,3623
7242,68732,2288
7243,14413,1525
7244,80936,1505
7245,5197,3653
7246,21157,1231
7247,11798,1490
7248,18036,2587
7249,11106,1617
7250,13397,2906
7251,16535,2400
7252,33450,2483
7253,8585,1623
7254,70507,2147
7255,15230,1811
7256,42850,1352
7257,7197,2027
7258,96613,1267
7259,41636,2216
7260,15667,1525
7261,97038,1701
7262,21365,1539
7263,31340,1410
7264,6054,1989
7265,77785,1364
7266,84872,1393
7267,62484,1295
7268,56243,2109
7269,58396,2335
7270,30128,1541
7271,2916,2614
7272,90405,1781
7273,54170,1469
7274,75564,1319
7275,37949,2571
7276,92631,1866
7277,87389,2597
7278,78142,2739
7279,82557,5922
7280,90172,1808
7281,68452,1624
7282,68039,1454
7283,10409,1302
7284,82463,2644
7285,82680,1209
7286,97551,2457
7287,50425,2618
7288,75974,1433
7289,27776,2289
7290,40084,1664
7291,52973,1359
7292,47904,1647
7293,43458,2064
7294,69719,2894
7295,15117,2251
7296,27925,1624
7297,77293,2734
7298,97747,1422
7299,99644,2620
7300,3595,1854
7301,25769,3431
7302,44440,1669
7303,93672,4523
7304,68251,1927
7305,97457,2509
7306,56665,1591
7307,68729,2993
7308,5613,3042
7309,37969,1329
7310,92742,1438
7311,74075,2504
7312,33411,1248
7313,37701,1327
7314,42916,2105
7315,53100,1527
7316,9212,2879
7317,96419,2023
7318,51790,1927
7319,13554,2071
7320,41310,1389
7321,87076,2450
7322,25457,7366
7323,76788,1355
7324,80031,1218
7325,53773,1223
7326,39054,2346
7327,22223,1344
7328,54669,2527
7329,39657,4604
7330,67246,2430
7331,69023,1555
7332,75422,1816
7333,16760,1733
7334,84740,1803
7335,25880,3221
7336,57818,1923
7337,82509,2577
7338,76616,1599
7339,45064,4201
7340,79622,2577
7341,96552,2487
7342,15495,1550
7343,27520,2534
7344,91358,1533
7345,95162,1884
7346,59444,2386
7347,325,3650
7348,6904,1224
7349,96939,1387
7350,12040,2738
7351,6539,1498
7352,93322,4650
7353,36066,2008
7354,16445,1785
7355,99826,1970
7356,11024,1670
7357,95265,1590
7358,35863,1886
7359,42554,3434
7360,82414,2900
7361,62934,1489
7362,2645,1956
7363,36976,1224
7364,49386,2396
7365,16024,2075
7366,19436,2421
7367,18881,1411
7368,19273,3316
7369,77694,2579
7370,1409,1388
7371,45472,2574
7372,54592,1747
7373,2937,1896
7374,93311,1922
7375,53142,2551
7376,80395,1344
7377,64323,3131
7378,59287,1708
7379,76497,1780
7380,31111,2531
7381,39943,2045
7382,38115,1584
7383,80482,1471
7384,31412,2580
7385,99310,1886
7386,53415,2513
7387,52752,1418
7388,7083,1487
7389,34643,1220
7390,92700,2471
7391,97633,2141
7392,36737,1223
7393,96314,1908
7394,62010,1271
7395,56433,1312
7396,57899,1362
7397,96210,2439
7398,5418,5313
7399,34484,2639
7400,15110,1673
7401,55377,1697
7402,30472,1217
7403,79416,2153
7404,88780,1527
7405,97867,1510
7406,60399,1769
7407,95402,1341
7408,74577,1347
7409,70108,2026
7410,478,2635
7411,33410,3161
7412,37679,3370
7413,87315,2191
7414,21342,2176
7415,45776,1659
7416,1666,1634
7417,74775,1278
7418,81083,3944
7419,64909,1819
7420,90900,1823
7421,83045,2735
7422,25212,1656
7423,24694,2849
7424,83947,1494
7425,70153,1247
7426,77965,3135
7427,29104,2544
7428,65980,1757
7429,62430,2453
7430,96600,2568
7431,83479,1671
7432,90657,1931
7433,42722,2462
7434,56811,1911
7435,72878,2750
7436,52283,2197
7437,1391,1667
7438,69484,2057
7439,28389,1535
7440,56565,2431
7441,6563,2440
7442,16968,1526
7443,91447,2789
7444,4632,1353
7445,70382,1325
7446,58614,1934
7447,92508,1472
7448,67706,1261
7449,50700,2432
7450,9132,2743
7451,54723,2234
7452,85333,2202
7453,83908,1846
7454,3662,2868
7455,12346,1927
7456,73238,2015
7457,43344,1539
7458,96523,1827
7459,83723,1445
7460,92039,2501
7461,7784,2049
7462,86524,1944
7463,99776,1914
7464,91152,1599
7465,29486,2672
7466,15840,2019
7467,72211,1804
7468,38452,2004
7469,74202,1964
7470,81213,1579
7471,90694,1314
7472,27288,1383
7473,52353,1838
7474,46008,1247
7475,26898,1735
7476,2879,2486
7477,71400,2560
7478,13954,1262
7479,81008,1808
7480,62179,2430
7481,29983,2639
7482,12538,1848
7483,3261,1631
7484,34473,1535
7485,63148,2043
7486,80572,3229
7487,26655,1731
7488,53678,1806
7489,98356,1758
7490,17340,2754
7491,6014,2159
7492,92569,2055
7493,96276,2060
7494,14151,2589
7495,50983,2136
7496,94629,1790
7497,48776,2003
7498,13520,1914
7499,52511,2310
7500,75035,1814
7501,24837,1846
7502,75979,1827
7503,30565,2832
7504,18760,1250
7505,91135,1742
7506,64359,2651
7507,14171,1811
7508,50549,2116
7509,24323,1235
7510,68844,2878
7511,24617,1593
7512,26616,2762
7513,39639,1559
7514,87712,3803
7515,63852,2014
7516,39792,1503
7517,13930,1785
7518,27046,2844
7519,59553,4267
7520,62775,1985
7521,98229,1419
7522,88125,3100
7523,37202,2466
7524,19361,2024
7525,16956,2615
7526,351,1809
7527,11729,1300
7528,16850,1305
7529,81246,1856
7530,98732,1269
7531,87372,2948
7532,96276,2553
7533,86712,2518
7534,74598,1929
7535,15187,1615
7536,39334,2494
7537,73179,3059
7538,76415,2018
7539,31542,1670
7540,51954,2148
7541,38734,2916
7542,48100,2517
7543,37354,3246
7544,25604,2854
7545,14731,2603
7546,82244,1497
7547,354,1571
7548,78868,1789
7549,98737,2333
7550,15544,2428
7551,26239,1489
7552,47048,1609
7553,36447,2553
7554,84242,2498
7555,30430,1419
7556,2249,1203
7557,95485,2951
7558,71144,1321
7559,22354,2876
7560,14220,1506
7561,38446,1520
7562,46487,1872
7563,56786,3651
7564,86020,1644
7565,39555,2062
7566,25355,1623
7567,78939,3106
7568,64073,2660
7569,10861,1473
7570,8953,2187
7571,78897,1270
7572,42976,2370
7573,71671,1569
7574,15747,1650
7575,71111,2159
7576,25161,1438
7577,29969,4386
7578,82564,2970
7579,6030,1815
7580,87742,1262
7581,88934,1876
7582,56760,1308
7583,83141,2518
7584,81941,1367
7585,92329,2115
7586,44568,2492
7587,60280,4797
7588,59706,2077
7589,96875,1786
7590,15661,3109
7591,55289,1751
7592,67422,7350
7593,38374,3884
7594,49981,3306
7595,27235,2329
7596,76125,3271
7597,74993,1599
7598,49910,1572
7599,32799,2645
7600,60564,1436
7601,61220,2416
7602,50052,1236
7603,70265,1214
7604,65986,3154
7605,84980,1991
7606,68950,2295
7607,52218,2481
7608,73601,2940
7609,14150,3506
7610,51532,1598
7611,59234,2388
7612,39765,1484
7613,68452,2544
7614,50971,2381
7615,86659,3346
7616,34119,1523
7617,5234,1814
7618,69021,1272
7619,1924,1375
7620,38820,3303
7621,63267,1323
7622,48249,2113
7623,646,2702
7624,97203,2364
7625,55004,1839
7626,99746,2601
7627,60438,3433
7628,78134,3138
7629,70014,2146
7630,28112,2980
7631,44812,1303
7632,45156,2656
7633,87301,2343
7634,68916,2599
7635,55029,1886
7636,22454,2190
7637,48567,2269
7638,49514,7061
7639,75399,2142
7640,36732,1817
7641,15670,2887
7642,8560,2145
7643,14915,1840
7644,86544,1946
7645,29861,2857
7646,67401,3525
7647,57642,2157
7648,91580,1515
7649,51381,1393
7650,85438,1335
7651,41709,1517
7652,86106,2716
7653,82331,1828
7654,13650,1347
7655,70222,2782
7656,77616,1309
7657,47902,2914
7658,24751,1410
7659,31994,1881
7660,43908,1853
7661,44017,3101
7662,31335,1871
7663,99562,2664
7664,88998,1215
7665,40773,2191
7666,53050,1515
7667,46123,1500
7668,33058,4847
7669,98287,3947
7670,55745,1653
7671,71612,2777
7672,96229,2304
7673,22096,1682
7674,25976,1760
7675,30575,1522
7676,50409,1387
7677,27915,5285
7678,25296,2043
7679,58815,1923
7680,69014,2969
7681,49718,2450
7682,2374,2482
7683,1513,2869
7684,11058,2800
7685,47277,2130
7686,44773,1937
7687,503,2126
7688,11077,2727
7689,3679,2349
7690,66545,1200
7691,31716,1743
7692,91917,3030
7693,56297,2760
7694,8587,1776
7695,44149,1732
7696,10010,1397
7697,57789,1330
7698,83013,3685
7699,15089,1754
7700,49916,3423
7701,73527,2434
7702,33573,3267
7703,82279,1849
7704,82268,2193
7705,31195,1810
7706,71088,1329
7707,81688,2598
7708,51549,1908
7709,76785,1716
7710,16586,1644
7711,57862,2885
7712,47453,2123
7713,3705,1335
7714,62144,1457
7715,53096,2886
7716,66598,1435
7717,2893,2024
7718,50764,2192
7719,24955,1348
7720,65872,2389
7721,84554,2768
7722,40945,1430
7723,85100,1689
7724,15753,6027
7725,70580,2661
7726,42939,1761
7727,82759,1526
7728,89406,1785
7729,87149,1701
7730,84313,1691
7731,5073,1659
7732,68790,1536
7733,58928,5709
7734,11388,1702
7735,48048,2572
7736,14106,4444
7737,42723,1272
7738,36448,3267
7739,12528,1563
7740,48389,2172
7741,19268,1902
7742,42391,3096
7743,94688,1979
7744,22394,2577
7745,54027,2010
7746,12928,3178
7747,1811,1423
7748,68278,2465
7749,62795,3572
7750,48867,2021
7751,2858,1623
7752,34646,1949
7753,53093,2582
7754,22504,2159
7755,45323,2230
7756,25495,2314
7757,61913,1602
7758,76564,2607
7759,12280,1304
7760,69948,1482
7761,94483,1241
7762,12298,1417
7763,25650,2742
7764,706,1525
7765,20077,5874
7766,26865,1973
7767,86766,1639
7768,20007,2263
7769,33948,2353
7770,3911,2180
7771,35184,1283
7772,88499,1555
7773,92590,1340
7774,9811,1302
7775,27830,3369
7776,32612,1963
7777,11878,3391
7778,96860,2571
7779,68081,1595
7780,46308,1554
7781,10208,2738
7782,8298,1234
7783,11060,2720
7784,44346,3485
7785,73690,2188
7786,26161,1504
7787,27088,6585
7788,51617,3136
7789,11796,1446
7790,26534,1788
7791,14526,2291
7792,10795,1205
7793,36089,1831
7794,51651,2822
7795,58572,1403
7796,13901,2396
7797,94068,3314
7798,76699,1381
7799,79888,4928
7800,49352,1605
7801,55197,2132
7802,52615,1239
7803,50036,1701
7804,51889,1940
7805,75686,1998
7806,58012,2009
7807,15632,2637
7808,44521,1673
7809,59093,2156
7810,77253,2079
7811,19848,2771
7812,33420,1934
7813,73969,2728
7814,51264,1463
7815,34670,7006
7816,47950,1642
7817,71698,4215
7818,37091,1282
7819,16017,2252
7820,82195,3830
7821,51551,1497
7822,28900,2195
7823,68220,1377
7824,98725,2153
7825,40799,2870
7826,34084,1630
7827,31919,1692
7828,68578,2642
7829,57594,1352
7830,83587,2845
7831,22946,1319
7832,32182,1526
7833,98876,1345
7834,21679,1927
7835,21124,2648
7836,51872,2983
7837,83465,2676
7838,34148,3299
7839,79200,4062
7840,38279,1590
7841,87154,2232
7842,6267,1735
7843,25216,2085
7844,54784,1776
7845,15621,1717
7846,45492,1213
7847,8991,1910
7848,88174,2207
7849,55529,1711
7850,69006,1803
7851,38682,1866
7852,50713,1493
7853,56762,2090
7854,54378,2968
7855,60066,3252
7856,95749,2783
7857,11521,1489
7858,89375,1566
7859,53723,1640
7860,41941,1880
7861,73084,2213
7862,39660,1486
7863,49575,3027
7864,14111,3374
7865,23107,2091
7866,94268,1372
7867,20814,2264
7868,80089,2261
7869,26591,1426
7870,67348,1835
7871,89788,1371
7872,39100,2698
7873,61708,1357
7874,35213,2679
7875,60968,2835
7876,47718,2186
7877,14505,2079
7878,61916,6322
7879,43602,1359
7880,71029,1666
7881,90733,1931
7882,13003,4293
7883,62744,1363
7884,45873,1373
7885,47398,2152
7886,58303,2632
7887,31701,2064
7888,21000,3496
7889,335,2692
7890,46207,1478
7891,4354,1622
7892,96099,4164
7893,54928,2892
7894,40767,1352
7895,76394,2364
7896,59978,1647
7897,98590,1630
7898,69721,1907
7899,99922,1596
7900,55485,1487
7901,45335,4413
7902,1591,1589
7903,15783,1983
7904,83303,1571
7905,20975,2097
7906,22894,1322
7907,5948,1727
7908,70219,2837
7909,26569,1870
7910,56539,4455
7911,92240,1408
7912,50372,2583
7913,9516,2557
7914,73546,2682
7915,73037,1561
7916,56833,1880
7917,20051,2502
7918,95591,1937
7919,84761,2971
7920,42210,2276
7921,92646,1785
7922,7458,1969
7923,82394,1274
7924,29709,2884
7925,90362,2084
7926,24039,1682
7927,17223,2366
7928,4699,1302
7929,11600,2700
7930,39075,1772
7931,11025,3116
7932,81872,3292
7933,24879,1716
7934,15518,1836
7935,36716,3486
7936,95416,6000
7937,12603,2379
7938,31973,1691
7939,29660,1223
7940,34925,2641
7941,62935,4806
7942,62198,2617
7943,10362,3489
7944,90751,2505
7945,75888,3123
7946,87016,1923
7947,55885,1386
7948,91240,1422
7949,11482,1910
7950,88653,2619
7951,75696,2026
7952,81780,2808
7953,6895,1579
7954,17906,2726
7955,852,1400
7956,89245,2514
7957,84120,2947
7958,3373,2092
7959,98013,1552
7960,42573,1234
7961,59638,1520
7962,76895,1835
7963,66620,1365
7964,25890,2193
7965,19936,2093
7966,1268,1461
7967,24114,9908
7968,13294,2249
7969,31628,1319
7970,48590,1813
7971,23316,1948
7972,52452,2083
7973,22585,2268
7974,62565,1519
7975,38488,2651
7976,94183,1433
7977,17679,2493
7978,19499,2326
7979,49111,1600
7980,78067,2436
7981,57689,1272
7982,51899,2063
7983,85635,2448
7984,72770,1459
7985,27823,1395
7986,44900,2456
7987,64584,2649
7988,79998,1462
7989,12270,1316
7990,2534,1737
7991,46552,1227
7992,50442,1710
7993,71338,2324
7994,1319,3044
7995,31334,2474
7996,7370,3378
7997,84596,2077
7998,16701,2948
7999,57348,1206
8000,45359,1698
8001,45925,1893
8002,72458,1742
8003,57639,1457
8004,52667,2143
8005,28493,4368
8006,13511,5139
8007,14779,1589
8008,98711,1453
8009,83236,2075
8010,78473,1498
8011,65315,2187
8012,17831,3669
8013,8813,2902
8014,69262,2830
8015,68890,1760
8016,32915,1219
8017,13650,1824
8018,7150,2261
8019,56426,4963
8020,56020,2333
8021,62678,3468
8022,171,1827
8023,61840,2384
8024,17787,2159
8025,34100,3286
8026,37050,1393
8027,94506,2756
8028,29788,2514
8029,14930,1474
8030,53924,1600
8031,57541,2461
8032,958,2196
8033,48593,1370
8034,32282,1612
8035,4470,1240
8036,96597,3834
8037,36197,2773
8038,1873,2614
8039,9509,1393
8040,16709,1273
8041,44693,1599
8042,7412,2841
8043,69463,1405
8044,97045,2425
8045,20152,3716
8046,66839,2932
8047,56998,3216
8048,39987,1321
8049,7052,3862
8050,28257,2610
8051,67064,2478
8052,73051,2235
8053,44824,1772
8054,79582,1727
8055,33150,2371
8056,60240,2637
8057,89726,2039
8058,40884,1480
8059,41837,8756
8060,6375,2591
8061,54562,2884
8062,62191,2862
8063,90084,2352
8064,18792,1758
8065,28680,2578
8066,52720,2178
8067,86660,1815
8068,46743,4133
8069,55644,1483
8070,54298,1453
8071,54001,1492
8072,9468,2604
8073,41761,1388
8074,76063,1709
8075,43877,1933
8076,54970,1681
8077,48973,2608
8078,47645,1736
8079,91117,2896
8080,33058,2054
8081,40659,1353
8082,36759,1612
8083,6185,4669
8084,53506,2694
8085,36366,2646
8086,57506,1990
8087,45169,2135
8088,39487,1624
8089,60419,2463
8090,86875,1777
8091,85095,1790
8092,63810,1523
8093,12012,2538
8094,76286,1542
8095,32569,2013
8096,72785,3360
8097,64736,2559
8098,39037,3067
8099,26950,2623
8100,67971,1582
8101,61687,1421
8102,79004,1248
8103,99735,5597
8104,46219,1833
8105,27521,2191
8106,55792,1216
8107,46044,2677
8108,59444,2049
8109,66412,1645
8110,81382,1331
8111,36256,2840
8112,457,3934
8113,75975,1557
8114,69696,4575
8115,17772,2234
8116,20546,1658
8117,98195,1224
8118,76602,2061
8119,76992,1458
8120,99649,1218
8121,51678,1735
8122,70181,2165
8123,84523,5254
8124,73850,1682
8125,93568,1793
8126,31677,1897
8127,4144,2354
8128,94739,2577
8129,60271,1435
8130,29829,1635
8131,2962,5498
8132,23388,2927
8133,5078,1874
8134,95782,1246
8135,70876,1227
8136,67063,2101
8137,84321,1237
8138,60117,2837
8139,55368,1624
8140,1615,1516
8141,11481,3700
8142,63499,3832
8143,13108,1414
8144,6029,1622
8145,31201,2205
8146,11974,2248
8147,42067,2346
8148,61976,3509
8149,42559,1526
8150,61879,2090
8151,20581,1897
8152,55441,2236
8153,34710,1775
8154,61894,3017
8155,75131,1863
8156,73101,3530
8157,48024,3136
8158,84743,1202
8159,12570,1682
8160,56398,2191
8161,27068,2576
8162,63113,3514
8163,96333,1296
8164,15710,3911
8165,98859,1975
8166,24345,2540
8167,30996,1871
8168,73491,1991
8169,7048,1643
8170,63263,2220
8171,92032,2903
8172,40471,1521
8173,78745,1969
8174,63342,1220
8175,83655,2044
8176,96312,2813
8177,33838,1580
8178,16585,2838
8179,7391,1978
8180,24693,1432
8181,41602,2044
8182,1959,1208
8183,47248,3642
8184,84057,1223
8185,90967,1903
8186,27046,3779
8187,5393,1268
8188,41179,1562
8189,56023,1546
8190,49751,1453
8191,55824,1370
8192,56654,3346
8193,81448,1557
8194,78654,1392
8195,94392,2204
8196,53138,2641
8197,98336,2072
8198,17337,5754
8199,93660,1736
8200,85467,3073
8201,52074,2922
8202,28733,2375
8203,66356,1748
8204,23280,1282
8205,65680,1685
8206,59429,1763
8207,61843,1999
8208,20113,2472
8209,97629,1571
8210,91028,3315
8211,56077,1539
8212,2183,2206
8213,96345,1942
8214,51548,2589
8215,16269,1870
8216,72937,2881
8217,78271,2022
8218,83874,1712
8219,14119,3030
8220,66855,2734
8221,6922,2806
8222,65266,1908
8223,64654,1685
8224,44394,3566
8225,3641,1327
8226,53554,2800
8227,11903,2918
8228,29781,5028
8229,70014,2336
8230,67341,3277
8231,75923,4569
8232,9202,1395
8233,73632,1394
8234,1720,1420
8235,8118,1967
8236,43016,2338
8237,8339,1883
8238,92902,1453
8239,38010,1662
8240,30294,1310
8241,58524,1310
8242,16996,1799
8243,44518,1421
8244,33959,2513
8245,68035,1731
8246,90520,1699
8247,1525,1587
8248,14390,1347
8249,49875,2286
8250,54971,3765
8251,92733,4551
8252,98302,2492
8253,56982,2581
8254,5550,3991
8255,72768,2124
8256,72533,1220
8257,95922,2291
8258,1192,2434
8259,78649,2067
8260,89148,2184
8261,30105,1882
8262,68786,1402
8263,80465,2935
8264,56728,1525
8265,35096,2023
8266,60824,2774
8267,45170,1610
8268,70552,1494
8269,65537,1253
8270,20722,1229
8271,10795,1931
8272,71389,2884
8273,63442,2153
8274,37613,2992
8275,63219,1904
8276,16247,1494
8277,88572,1789
8278,11951,1357
8279,79707,2241
8280,85051,2476
8281,52128,3053
8282,10087,1831
8283,50244,1319
8284,77290,2519
8285,50631,3052
8286,38911,2692
8287,81533,1222
8288,59492,1854
8289,52679,1394
8290,68345,1260
8291,23311,2133
8292,76564,3499
8293,34231,1958
8294,32727,1825
8295,15627,1863
8296,47477,1783
8297,20494,1786
8298,59445,1219
8299,52216,2241
8300,63831,2791
8301,49521,2992
8302,45495,2483
8303,49762,1291
8304,23226,2683
8305,26210,2681
8306,5388,2182
8307,51973,3358
8308,68272,1519
8309,51811,1211
8310,7239,1598
8311,47392,3057
8312,67335,2772
8313,40101,5334
8314,10684,2283
8315,17463,1925
8316,31171,1367
8317,54363,1771
8318,18601,7965
8319,34982,1815
8320,90183,1637
8321,5969,1267
8322,64764,1217
8323,63893,2291
8324,21108,2144
8325,95321,3125
8326,54880,2595
8327,46681,2243
8328,84505,1550
