",""num_police"",""cout_sin"""
7172,958,2799
7173,85762,1393
7174,24826,1825
7175,9219,2197
7176,60752,3749
7177,17616,1700
7178,51990,1531
7179,50777,2932
7180,17840,1632
7181,77336,5574
7182,41932,1249
7183,58296,2974
7184,1858,4335
7185,3808,1771
7186,34780,3084
7187,63304,3000
7188,31252,2708
7189,9321,2951
7190,95363,1835
7191,78295,1855
7192,99936,1477
7193,38450,1226
7194,22633,2654
7195,13646,1236
7196,9365,2034
7197,24719,2761
7198,74455,3760
7199,99998,2340
7200,36469,4671
7201,62963,1651
7202,79148,1822
7203,24067,1869
7204,97736,2769
7205,96689,1534
7206,27457,1489
7207,24604,2911
7208,42713,1380
7209,99957,1468
7210,46204,1208
7211,79543,1696
7212,96684,2457
7213,94216,2903
7214,77603,2112
7215,65294,2893
7216,90622,1353
7217,89588,1746
7218,68228,1308
7219,61897,1819
7220,37882,5152
7221,84914,3091
7222,21124,1551
7223,22916,2900
7224,45144,1555
7225,37798,2178
7226,7357,1615
7227,50940,2166
7228,81440,2952
7229,71824,1723
7230,83992,1827
7231,45436,4951
7232,22162,1301
7233,39499,3304
7234,77382,1957
7235,35197,1230
7236,90144,2322
7237,52004,1552
7238,37185,1834
7239,91541,1874
7240,8488,2443
7241,80881,2173
7242,84528,1800
7243,85771,3669
7244,86888,1780
7245,64549,1353
7246,40406,2320
7247,9224,1242
7248,90062,1868
7249,58194,1479
7250,95413,2646
7251,44540,1815
7252,39723,1470
7253,40681,2777
7254,95508,2844
7255,23286,1497
7256,54418,2878
7257,24153,2563
7258,20116,1295
7259,18106,1942
7260,79161,1826
7261,71721,2058
7262,82096,2382
7263,20210,1925
7264,43916,2238
7265,39690,4089
7266,21545,1491
7267,29663,1829
7268,67010,2377
7269,73725,1702
7270,2432,1968
7271,31365,4332
7272,45444,2026
7273,7045,2208
7274,35603,2422
7275,85271,2267
7276,16965,5031
7277,87546,1239
7278,43812,2541
7279,30895,1435
7280,75708,2018
7281,20484,1925
7282,31102,2891
7283,39356,4177
7284,15379,2682
7285,42762,1415
7286,70847,1808
7287,53852,3306
7288,28844,1218
7289,48878,3226
7290,87089,2360
7291,2079,1770
7292,157,1700
7293,16955,1597
7294,5015,1456
7295,75075,1552
7296,87145,3366
7297,31936,1727
7298,71349,5206
7299,37829,1680
7300,48834,3206
7301,14401,1637
7302,92271,2802
7303,19917,1990
7304,26070,2959
7305,69734,1833
7306,73682,5804
7307,84581,2232
7308,66613,1574
7309,25526,1561
7310,82527,2474
7311,81331,2723
7312,58000,1749
7313,63818,3498
7314,91129,2245
7315,59411,1227
7316,40794,2555
7317,26709,1562
7318,44346,1547
7319,43019,1941
7320,58207,1790
7321,25143,1810
7322,12505,2561
7323,55409,2820
7324,42793,2059
7325,91985,1538
7326,40584,3648
7327,69494,2017
7328,68188,2202
7329,10412,1249
7330,6096,2152
7331,12164,1268
7332,33431,1304
7333,62293,1228
7334,45744,2478
7335,81002,2180
7336,64144,1463
7337,69123,1910
7338,38420,2597
7339,43889,1718
7340,19658,1543
7341,79934,2244
7342,94855,1519
7343,10356,2482
7344,71132,2610
7345,92330,1219
7346,47581,2193
7347,44926,1572
7348,80999,2703
7349,74773,1526
7350,50557,1278
7351,77204,2297
7352,84593,4169
7353,64317,2406
7354,17092,2371
7355,90986,1613
7356,80617,1295
7357,1301,2156
7358,57465,2647
7359,15473,2524
7360,61936,2735
7361,24174,1928
7362,47927,1671
7363,3088,2649
7364,54053,2512
7365,47365,2199
7366,27706,1235
7367,30590,1730
7368,64459,1405
7369,802,2281
7370,40883,1718
7371,59149,2199
7372,52633,1463
7373,11351,1427
7374,27550,1892
7375,32751,2569
7376,92635,2275
7377,42560,3159
7378,31387,1899
7379,21440,3359
7380,12432,3703
7381,57224,2584
7382,52512,1732
7383,92399,1425
7384,98759,5254
7385,87276,2246
7386,41742,2630
7387,57555,1780
7388,31853,2190
7389,50885,1603
7390,99728,2171
7391,26234,1435
7392,82429,1513
7393,74119,1647
7394,23266,2307
7395,48602,1778
7396,61092,1586
7397,24767,2663
7398,14216,2253
7399,58851,1564
7400,68482,2631
7401,93148,1837
7402,2755,3200
7403,51720,1872
7404,69602,1226
7405,22971,1271
7406,89330,3949
7407,33209,1310
7408,71162,3030
7409,18339,1720
7410,50579,2292
7411,6456,1873
7412,39049,2271
7413,61439,2944
7414,28595,1236
7415,51916,1658
7416,63734,2333
7417,35066,1965
7418,31879,1623
7419,23378,1834
7420,85614,1765
7421,56175,2088
7422,39000,1876
7423,73662,1447
7424,90913,2048
7425,27374,2015
7426,54555,1843
7427,38765,2854
7428,44213,1598
7429,95234,1975
7430,2278,1756
7431,45269,1970
7432,93218,1300
7433,69403,1559
7434,58918,1531
7435,79605,1256
7436,79924,1250
7437,7665,1880
7438,49408,2292
7439,3883,2055
7440,37817,1341
7441,32621,2129
7442,54703,1507
7443,63824,1219
7444,46114,2496
7445,30087,1829
7446,74301,2472
7447,71467,1475
7448,27501,1749
7449,74041,1218
7450,25739,1819
7451,87376,1530
7452,44478,2137
7453,54849,1501
7454,39931,3054
7455,97409,1500
7456,64471,1293
7457,57314,2309
7458,18032,4936
7459,39414,1891
7460,22719,3428
7461,71185,2941
7462,1675,1453
7463,81370,1741
7464,68194,1611
7465,69017,2198
7466,29014,1581
7467,8040,1538
7468,49267,1796
7469,67778,1898
7470,27544,1467
7471,88555,1307
7472,97211,1853
7473,51878,2659
7474,10818,1896
7475,53949,2652
7476,27897,1797
7477,65579,1584
7478,33487,1475
7479,1690,1350
7480,54694,3659
7481,46734,2268
7482,65164,1717
7483,64102,1413
7484,27517,1610
7485,38909,2062
7486,39473,1551
7487,9407,2359
7488,38792,1671
7489,71168,1732
7490,9625,2015
7491,99890,2288
7492,56253,1244
7493,93881,1266
7494,54383,1640
7495,22483,3486
7496,33470,2316
7497,14220,1885
7498,30351,1614
7499,64578,1418
7500,55491,3376
7501,60996,2935
7502,15700,1609
7503,56888,2080
7504,23357,1513
7505,68468,1877
7506,35303,1405
7507,33112,1332
7508,41901,1923
7509,30736,1748
7510,56049,2422
7511,39650,1701
7512,56242,1339
7513,79307,3939
7514,34744,1242
7515,7954,2624
7516,8603,2372
7517,97927,2242
7518,82887,1685
7519,9130,2426
7520,64263,2450
7521,75113,1360
7522,40304,2233
7523,90116,2290
7524,13935,3788
7525,41851,4018
7526,32969,2173
7527,37657,1635
7528,74377,1257
7529,9419,1474
7530,69046,1618
7531,42952,1701
7532,25147,2222
7533,84704,1279
7534,42338,1459
7535,49348,2666
7536,9219,1454
7537,14329,2993
7538,82596,1458
7539,93667,1345
7540,23858,1694
7541,41983,2554
7542,63695,5467
7543,6780,3469
7544,6363,1866
7545,93488,2684
7546,42483,1285
7547,87901,1287
7548,9103,3326
7549,19600,2540
7550,34288,2098
7551,31178,2199
7552,36003,2155
7553,7729,2170
7554,6791,1474
7555,92879,2896
7556,76077,1592
7557,49222,1225
7558,71014,2342
7559,73501,4335
7560,17056,1375
7561,11552,2743
7562,63445,1253
7563,68799,1422
7564,58950,1312
7565,16063,2752
7566,32890,2762
7567,82183,3278
7568,95975,2652
7569,53243,1474
7570,13560,1379
7571,25742,1964
7572,53838,1942
7573,61903,1425
7574,5322,3285
7575,61551,4131
7576,69424,1387
7577,38039,1225
7578,20807,2849
7579,82983,1534
7580,81884,7854
7581,13127,3591
7582,20964,1824
7583,65218,2312
7584,52708,2208
7585,48102,1942
7586,81202,2130
7587,16284,1490
7588,98509,2617
7589,46864,1851
7590,61203,2290
7591,14110,2261
7592,23222,1796
7593,19304,1323
7594,90856,1605
7595,69829,1409
7596,19535,1995
7597,12671,1364
7598,1216,1581
7599,92757,2141
7600,11813,1716
7601,97929,1382
7602,72808,3357
7603,43545,1984
7604,95061,1276
7605,46356,2817
7606,19898,2641
7607,16054,2026
7608,62400,3484
7609,7064,2949
7610,98371,1449
7611,98118,2252
7612,25487,2698
7613,25431,2004
7614,41728,6187
7615,37478,3391
7616,65797,1594
7617,44086,1454
7618,33953,2139
7619,82565,2208
7620,19251,1568
7621,35293,1760
7622,21072,2537
7623,5414,2996
7624,73819,1277
7625,44,4214
7626,70134,1695
7627,14142,1983
7628,73951,1649
7629,13461,1605
7630,94960,1874
7631,37591,1326
7632,10244,2727
7633,929,1486
7634,71827,1754
7635,83707,1243
7636,30773,1221
7637,749,1274
7638,33508,1362
7639,78473,6342
7640,20903,1715
7641,91496,3026
7642,57858,1311
7643,37189,2321
7644,33386,2169
7645,68077,2750
7646,62777,3322
7647,3108,2075
7648,43744,2645
7649,53517,1350
7650,80785,1782
7651,98574,1283
7652,60355,4451
7653,78016,2186
7654,8958,1352
7655,24293,1677
7656,14537,2024
7657,88929,2593
7658,95090,1979
7659,23941,1370
7660,56665,3000
7661,47622,1564
7662,78755,4176
7663,43439,1673
7664,72900,2914
7665,57714,3935
7666,10809,2172
7667,67416,1374
7668,63477,1424
7669,13437,2116
7670,65397,1403
7671,71718,2933
7672,23122,1586
7673,24770,1833
7674,5032,2588
7675,58921,1251
7676,83053,1960
7677,6179,3129
7678,46484,3179
7679,26448,2347
7680,11313,1341
7681,54673,1281
7682,65948,2251
7683,54213,1966
7684,52824,2200
7685,45055,2164
7686,52155,3252
7687,19878,7480
7688,8786,1525
7689,19033,3179
7690,32562,1511
7691,60315,2216
7692,95954,2903
7693,15405,1395
7694,48257,3063
7695,97919,2742
7696,96860,2488
7697,59099,1560
7698,98284,2355
7699,96315,3947
7700,72022,2368
7701,4260,2055
7702,53639,2402
7703,30070,3393
7704,68048,2439
7705,94716,2933
7706,90726,2605
7707,72495,4677
7708,84081,1483
7709,85411,1276
7710,72495,2397
7711,42862,5865
7712,26968,1875
7713,43041,3054
7714,94082,1733
7715,44194,2085
7716,42725,1855
7717,60591,2670
7718,49693,1427
7719,64891,2062
7720,1560,10072
7721,11227,2216
7722,15452,2679
7723,63644,1246
7724,15966,1487
7725,97889,1783
7726,13782,3016
7727,45222,3854
7728,87969,3333
7729,93652,2485
7730,7111,1355
7731,27630,2153
7732,40723,2459
7733,51336,3505
7734,49598,2248
7735,61780,1580
7736,36988,2264
7737,93359,1783
7738,66219,2013
7739,66700,1511
7740,37189,1859
7741,63241,1280
7742,96532,1836
7743,47500,2074
7744,22796,1448
7745,39419,1457
7746,14622,3182
7747,44802,1530
7748,73841,2123
7749,5539,2040
7750,53293,1924
7751,16677,1552
7752,43973,1422
7753,78653,1293
7754,71156,1350
7755,64786,1200
7756,65775,3076
7757,19387,3187
7758,26809,2931
7759,23807,1391
7760,48510,2284
7761,98144,2421
7762,86210,2310
7763,75638,1308
7764,17666,2748
7765,48844,2634
7766,60175,1903
7767,67886,3245
7768,21298,2328
7769,43305,3256
7770,57834,1747
7771,40856,2872
7772,66936,2396
7773,11447,2720
7774,87319,1410
7775,30764,3867
7776,36898,3814
7777,62578,2475
7778,42045,2127
7779,40952,2814
7780,60063,1371
7781,72126,2118
7782,70296,2792
7783,70856,1716
7784,5692,1213
7785,39853,1775
7786,81711,2146
7787,35937,2382
7788,34342,2647
7789,55602,1818
7790,38728,2957
7791,88837,1535
7792,62401,2607
7793,11262,1807
7794,16946,3392
7795,37070,2246
7796,58527,1535
7797,89228,1305
7798,34978,8580
7799,18869,1774
7800,74568,2659
7801,45417,2919
7802,29493,1613
7803,85716,6137
7804,224,1382
7805,54217,1848
7806,84620,1316
7807,83267,2684
7808,60386,7082
7809,66266,1505
7810,20880,1300
7811,15351,4369
7812,45474,1756
7813,89282,3444
7814,74014,2515
7815,77710,2005
7816,60587,1879
7817,28692,1259
7818,90348,3043
7819,51936,1498
7820,49290,3583
7821,73836,2465
7822,89385,1780
7823,522,2965
7824,14507,1683
7825,17112,1910
7826,2300,2168
7827,82497,2549
7828,61828,1432
7829,18780,1376
7830,22466,1346
7831,75351,1473
7832,7921,1810
7833,94290,1621
7834,17776,1693
7835,21460,3500
7836,27913,1336
7837,87794,1267
7838,36408,1368
7839,14288,1326
7840,46429,1910
7841,23696,1349
7842,20080,1391
7843,5058,3647
7844,37466,1435
7845,40170,1232
7846,62941,1608
7847,29147,2344
7848,86488,2851
7849,83281,2025
7850,34676,3664
7851,21997,1451
7852,41231,1284
7853,49527,3949
7854,70266,2688
7855,5084,5076
7856,78263,1264
7857,16352,2063
7858,16029,4260
7859,19302,1566
7860,49133,1736
7861,7632,13614
7862,19512,1899
7863,66114,3826
7864,60448,2199
7865,23834,2491
7866,19222,1271
7867,84377,1837
7868,21455,2097
7869,21015,2076
7870,94355,3650
7871,71479,3034
7872,50541,2155
7873,58488,1266
7874,7943,1269
7875,70354,2691
7876,45495,1539
7877,50361,1947
7878,44556,1346
7879,47127,1624
7880,89381,2701
7881,47084,1973
7882,44302,2547
7883,46801,1950
7884,98849,1366
7885,10859,2179
7886,13558,1980
7887,54320,2998
7888,77532,2924
7889,90737,1591
7890,47086,1454
7891,67528,1441
7892,55159,2321
7893,81607,3453
7894,19796,2225
7895,82274,1901
7896,97801,1815
7897,96082,2607
7898,81325,1951
7899,25285,1976
7900,44851,1514
7901,86335,1359
7902,78019,1736
7903,96446,2086
7904,33550,1300
7905,4531,2078
7906,95631,1472
7907,93668,1328
7908,71260,3281
7909,1249,1382
7910,94495,3624
7911,34173,5475
7912,12460,1578
7913,79490,1999
7914,79450,2643
7915,53185,1668
7916,62109,2510
7917,77317,2215
7918,1081,1212
7919,11533,2070
7920,71464,2158
7921,23532,2392
7922,85359,1382
7923,30645,1213
7924,43003,2209
7925,73352,2851
7926,9340,3318
7927,2610,5729
7928,28139,2961
7929,88395,3438
7930,55869,1745
7931,28705,1938
7932,68552,1491
7933,99302,1308
7934,59375,2738
7935,71753,3366
7936,15186,2898
7937,64670,4462
7938,99380,2863
7939,74666,2778
7940,56528,1265
7941,61,2863
7942,54299,3125
7943,88809,1586
7944,34674,3168
7945,55907,1213
7946,43246,4246
7947,42703,1932
7948,46342,1462
7949,51891,2265
7950,28662,1929
7951,7771,2854
7952,60915,1285
7953,57802,1703
7954,40112,3115
7955,98214,2957
7956,81869,2214
7957,87619,2125
7958,28366,1428
7959,29355,1305
7960,15867,1650
7961,83721,2109
7962,29937,2791
7963,42200,1393
7964,17809,1325
7965,39641,1615
7966,96897,2181
7967,13973,2079
7968,38421,2077
7969,88967,1265
7970,45743,1479
7971,48807,1805
7972,97745,1814
7973,18900,2636
7974,11006,1527
7975,269,3288
7976,75521,1217
7977,22999,1604
7978,14850,2782
7979,9139,1881
7980,74035,2009
7981,86847,1644
7982,57124,1952
7983,85446,1476
7984,24066,1979
7985,86570,1795
7986,47717,3228
7987,91781,1993
7988,98396,1588
7989,38031,1752
7990,34831,1451
7991,64561,3744
7992,93492,1686
7993,29448,1212
7994,87448,1394
7995,35736,1267
7996,72576,2115
7997,95506,1328
7998,28317,2797
7999,94787,3494
8000,88837,4037
8001,42892,1704
8002,62316,3956
8003,73932,2585
8004,73332,1953
8005,65613,2030
8006,80493,1780
8007,15322,2541
8008,95853,2319
8009,80145,1320
8010,62194,1776
8011,77956,1851
8012,13498,1580
8013,99227,2909
8014,1330,1717
8015,6503,1627
8016,83952,1828
8017,3490,2974
8018,94066,2599
8019,16888,2018
8020,9682,1869
8021,55986,1407
8022,2998,1873
8023,70246,2509
8024,40415,1638
8025,64040,1548
8026,53924,1842
8027,2251,2188
8028,38028,3345
8029,31376,2329
8030,918,2479
8031,11741,2309
8032,28567,3417
8033,30812,2710
8034,11964,1805
8035,66452,1617
8036,62620,1249
8037,44534,2559
8038,59636,2082
8039,38085,2274
8040,59583,1591
8041,19606,4645
8042,52847,2457
8043,13757,2888
8044,92632,3267
8045,12568,2865
8046,11641,1658
8047,81614,2377
8048,48931,1212
8049,73514,2970
8050,7826,2327
8051,32465,1208
8052,17380,4512
8053,13354,1485
8054,61834,1901
8055,82965,1975
8056,82030,2288
8057,611,2192
8058,22574,1270
8059,64112,1959
8060,16710,1827
8061,25289,2116
8062,74035,2200
8063,26644,1646
8064,25965,3472
8065,73280,1468
8066,59298,2752
8067,55056,2043
8068,81759,2237
8069,89232,2204
8070,6482,3104
8071,64643,1512
8072,81247,2638
8073,69053,3561
8074,87792,1702
8075,935,1448
8076,90984,1493
8077,3550,1856
8078,19446,2155
8079,91307,1890
8080,17578,4478
8081,53985,1628
8082,86885,3615
8083,23516,2126
8084,82512,1460
8085,43632,2476
8086,94100,2440
8087,67385,1825
8088,9493,1662
8089,5436,2927
8090,10843,3677
8091,4204,2122
8092,64667,2029
8093,55167,1990
8094,38194,2751
8095,7746,3683
8096,84267,1220
8097,7226,2783
8098,84490,1882
8099,10163,1797
8100,18042,2138
8101,83095,1260
8102,43063,1537
8103,18217,5063
8104,95912,3099
8105,88610,1613
8106,50622,2603
8107,42655,1716
8108,54724,1224
8109,55292,2759
8110,17775,2025
8111,12084,2933
8112,90006,1715
8113,19419,1347
8114,38279,2312
8115,22156,1280
8116,73889,2936
8117,81197,1677
8118,22593,2902
8119,90984,2007
8120,97015,2434
8121,24026,2389
8122,2879,1692
8123,42961,3444
8124,7226,1959
8125,86877,1873
8126,16888,2259
8127,59219,1262
8128,63831,2000
8129,89246,1576
8130,97799,4797
8131,83124,1937
8132,41605,2011
8133,20951,1925
8134,40823,1492
8135,89290,1656
8136,36029,1937
8137,15905,1283
8138,21914,2059
8139,51366,1403
8140,4944,5341
8141,11604,2483
8142,9227,4271
8143,82154,2517
8144,70261,1710
8145,74177,1252
8146,36594,2908
8147,53224,2884
8148,63942,2007
8149,17717,2785
8150,76773,1286
8151,19715,2346
8152,66371,2087
8153,50311,1210
8154,47834,2282
8155,61921,1538
8156,58854,1687
8157,39373,1672
8158,11535,2400
8159,42004,1768
8160,79223,4899
8161,26726,2532
8162,11674,3910
8163,55380,2474
8164,24027,1618
8165,95326,2699
8166,36049,2306
8167,44334,1570
8168,64417,5767
8169,50850,2072
8170,37726,1540
8171,63295,1830
8172,28710,2453
8173,1485,1863
8174,6798,3636
8175,93066,4170
8176,31498,2656
8177,95199,2138
8178,94456,2381
8179,10154,1327
8180,13696,1274
8181,54471,3525
8182,96698,2013
8183,82203,1907
8184,67050,1455
8185,82525,2231
8186,4930,2889
8187,78638,2057
8188,54739,1357
8189,7678,1612
8190,4541,2546
8191,7727,2094
8192,26511,1601
8193,38197,1252
8194,85582,1972
8195,85859,1284
8196,30638,2367
8197,25197,2139
8198,43641,2461
8199,90452,1208
8200,49811,2611
8201,81360,2127
8202,57359,1711
8203,32710,1497
8204,4708,1878
8205,12612,1537
8206,16266,1625
8207,47731,1256
8208,51521,3362
8209,3698,2665
8210,44283,2394
8211,36159,1552
8212,32751,2408
8213,7229,1205
8214,99316,2566
8215,48668,3268
8216,38657,2188
8217,72107,1914
8218,92502,1911
8219,8424,3272
8220,43840,1851
8221,12554,1289
8222,81490,1933
8223,15985,2184
8224,41428,3741
8225,75630,3725
8226,75210,1384
8227,80703,1940
8228,14624,1952
8229,57151,1551
8230,23194,2247
8231,62039,1919
8232,45775,1258
8233,85503,1938
8234,180,2231
8235,6303,2336
8236,8922,2337
8237,8281,2412
8238,40033,2365
8239,70793,2039
8240,71446,1235
8241,70618,3461
8242,92542,1814
8243,34959,1689
8244,52475,1577
8245,91488,3056
8246,23931,1277
8247,14111,2914
8248,60597,1265
8249,47862,1215
8250,42395,1646
8251,26625,2285
8252,32128,1456
8253,76448,2601
8254,83663,1565
8255,49705,1293
8256,22029,2537
8257,60183,1206
8258,53346,3603
8259,81233,2615
8260,19677,1214
8261,77474,2144
8262,42791,2450
8263,67266,2047
8264,22063,2176
8265,2437,5788
8266,18428,2705
8267,33849,1904
8268,35256,2691
8269,25095,2138
8270,32551,1404
8271,33649,1607
8272,72188,1204
8273,57194,1416
8274,52212,3714
8275,35167,2654
8276,55849,3111
8277,35518,2184
8278,99922,1463
8279,42050,1728
8280,84830,1382
8281,21509,5801
8282,38447,1457
8283,86704,1359
8284,63404,1598
8285,91564,1704
8286,27044,1675
8287,3613,2636
8288,9712,2927
8289,71544,1359
8290,93448,1475
8291,5965,3910
8292,85092,1656
8293,26043,1569
8294,76325,2441
8295,36434,1282
8296,39481,1805
8297,43453,1355
8298,83479,1262
8299,93430,1762
8300,96159,2137
8301,58541,1622
8302,71531,1723
8303,97685,1399
8304,49401,2529
8305,76175,2039
8306,16032,1490
8307,6510,2606
8308,25235,1619
8309,497,1419
8310,25490,1238
8311,19966,1519
8312,87599,1337
8313,6366,2365
8314,18168,1631
8315,94342,2350
8316,1603,1303
8317,80480,1768
8318,67300,2774
8319,28144,1220
8320,98518,3414
8321,14729,2034
8322,22528,3123
8323,88999,5571
8324,81007,1459
8325,47033,1849
8326,40543,1550
8327,95139,1786
8328,39828,1381
8329,18179,2053
8330,32979,1713
8331,71211,1351
8332,9701,1297
8333,12966,1471
8334,33020,3582
8335,48353,1884
8336,86973,2149
8337,55831,2263
8338,28225,1936
8339,51773,1469
8340,50479,3101
8341,28789,1285
8342,2629,1230
8343,9569,1471
8344,68446,2291
8345,31390,2458
8346,16236,2021
8347,35887,2430
8348,80628,2857
8349,42242,2966
8350,93178,1741
8351,19249,2014
8352,80535,1868
8353,28804,2289
8354,70868,2126
8355,73555,1451
8356,49541,1784
8357,16868,1464
8358,76965,1691
8359,88396,2338
8360,18393,1777
8361,68281,2252
8362,72231,2753
8363,80256,2762
8364,89491,2561
8365,58381,1243
8366,66318,2187
8367,76883,1778
8368,41378,2143
8369,74473,1517
8370,37830,2017
8371,26977,2909
8372,45973,3424
8373,76045,1326
8374,86130,1238
8375,33072,1415
8376,5846,1255
8377,28746,2856
8378,98674,2384
8379,39688,1644
8380,38566,2933
8381,26123,2065
8382,56270,1743
8383,37839,2021
8384,81443,1374
8385,53941,2329
8386,34887,1745
8387,63479,1808
8388,1167,2779
8389,43963,1392
8390,61629,1896
8391,12207,1588
8392,47775,1302
8393,92391,2172
8394,71651,2499
8395,86164,1388
8396,23166,1387
8397,50966,1537
8398,72935,1510
8399,1882,3301
8400,54876,1400
8401,34869,1716
8402,46077,1203
8403,98863,2090
8404,61162,1343
8405,23915,1529
8406,5308,1794
8407,70878,1906
8408,68859,2685
8409,68482,3922
8410,93154,5181
8411,7695,1315
8412,67156,4788
8413,48196,3018
8414,86059,1658
8415,12924,2454
8416,68190,1443
8417,58201,1259
8418,31399,1375
8419,22754,2953
8420,45063,1734
8421,30633,1892
8422,55059,1496
8423,30758,2277
8424,651,1438
8425,88489,2150
8426,46439,2393
8427,3645,8239
8428,16474,2043
8429,29790,1938
8430,86598,2663
8431,13785,1323
8432,74079,2400
8433,83598,2426
8434,82696,2303
8435,49634,1573
8436,4800,1797
8437,4963,2067
8438,36391,4562
8439,88638,1818
8440,60524,2888
8441,90575,3718
8442,91442,1424
8443,80053,1356
8444,87700,2131
8445,84735,1281
8446,34263,1898
8447,13977,1907
8448,11615,2993
8449,40539,1691
8450,33965,1641
8451,25025,2292
8452,24776,4009
8453,77910,4777
8454,75666,1899
8455,43376,2526
8456,99232,1207
8457,4503,1400
8458,84730,1364
8459,36558,1776
8460,76231,1712
8461,8334,2298
8462,2062,1987
8463,91457,5071
8464,74877,2048
8465,16367,2980
8466,80726,2866
8467,4573,3375
8468,99092,1573
8469,11013,2096
8470,65980,1740
8471,10011,2529
8472,30165,3953
8473,66283,1492
8474,4685,1797
8475,56628,1443
8476,62665,2752
8477,58822,1804
8478,78722,1431
8479,65188,1786
8480,429,2194
8481,88528,1822
8482,2167,2475
8483,16692,2189
8484,84448,1706
8485,77200,1959
8486,4578,1334
8487,28039,1374
8488,46814,1246
8489,98299,1836
8490,15071,1537
8491,74123,1380
8492,35585,1239
8493,22893,1519
8494,95272,1954
8495,97224,2536
8496,51036,1220
8497,64731,2868
8498,7003,1789
8499,44970,2170
8500,74672,1375
8501,66634,2136
8502,79811,2228
8503,73141,1890
8504,15413,1585
8505,73518,1763
8506,58056,2141
8507,93077,1701
8508,3582,1780
8509,65795,1605
8510,57019,1683
8511,85247,2587
8512,16237,1237
8513,34112,2845
8514,25111,2000
8515,20359,2405
8516,19036,2277
8517,33370,2235
8518,12104,3264
8519,74347,2686
8520,77171,3004
8521,74436,1580
8522,23827,2778
8523,77898,1265
8524,57444,2880
8525,35904,1321
8526,2662,2912
8527,7304,1493
8528,1903,1210
8529,93652,2302
8530,42817,2750
8531,85759,1626
8532,29235,1650
8533,96988,1398
8534,63638,1891
8535,18308,2836
8536,49842,1756
8537,69645,2042
8538,51682,1499
8539,52109,5251
8540,1752,1837
8541,63681,3356
8542,51719,3219
8543,85573,1577
8544,19192,3107
8545,8404,3749
8546,83838,2015
8547,75671,1244
8548,82196,1489
8549,87556,4185
8550,12415,3343
8551,7299,1923
8552,31769,1898
8553,16109,1338
8554,24711,2825
8555,5534,1574
8556,85065,2776
8557,12963,2322
8558,22678,1654
8559,7807,2554
8560,25584,1697
8561,98825,2136
8562,46154,2717
8563,53289,2298
8564,29707,1375
8565,21638,2262
8566,82847,1528
8567,45507,3216
8568,96896,1965
8569,83552,1233
8570,85009,5028
8571,28162,1478
8572,88748,2566
8573,40476,1244
8574,67216,2621
8575,61648,2491
8576,72974,1849
8577,75410,1434
8578,52076,3038
8579,83675,1910
8580,74425,1966
8581,10565,1304
8582,47978,2506
8583,90303,2134
8584,58466,2559
8585,40455,1625
8586,17845,3825
8587,807,2423
8588,69064,2323
8589,61047,1959
8590,59549,2477
8591,20835,2157
8592,54971,1421
8593,18297,2785
8594,93565,1703
8595,74364,3396
8596,96179,1651
8597,50327,1857
8598,74017,1421
8599,43993,1254
8600,65306,1589
8601,39599,1220
8602,62192,2695
8603,94150,1416
8604,29079,4230
8605,52359,1275
8606,47603,2834
8607,29450,1253
8608,84798,1640
8609,82480,1754
8610,77372,1458
8611,87084,3759
8612,78060,1906
8613,68808,1202
8614,94194,2432
8615,95464,1786
8616,18208,2937
8617,87776,1759
8618,33393,1596
8619,99350,2602
8620,44159,2156
8621,92669,1834
8622,28664,2503
8623,70880,2253
8624,86557,1906
8625,71720,1623
8626,89961,1655
8627,83473,2690
8628,8343,6564
8629,64264,2804
8630,58834,2313
8631,57159,1271
8632,66098,3359
8633,71527,1308
8634,9520,1953
8635,53796,2147
8636,20096,2032
8637,70464,2958
8638,283,1580
8639,97810,3114
8640,75932,1909
8641,36849,1557
8642,55457,1886
8643,96410,2728
8644,61383,1705
8645,28910,2008
8646,25601,1560
8647,62353,1697
8648,71167,2199
8649,67861,1982
8650,70728,4657
8651,73612,2669
8652,226,1464
8653,36545,1360
8654,30611,1267
8655,94065,1353
8656,26089,2284
8657,48622,2889
8658,90500,2114
8659,24662,1720
8660,84775,1218
8661,78612,1333
8662,59665,1484
8663,52813,1610
8664,37426,1609
8665,7505,1642
8666,13506,1841
8667,37144,2561
8668,57982,1222
8669,75634,3068
8670,35223,1272
8671,65260,2490
8672,25162,1333
8673,80802,2841
8674,16563,1452
8675,6051,1650
8676,55187,2741
8677,10361,1390
8678,55480,2954
8679,18095,1523
8680,26785,2786
8681,29636,1915
8682,20,2997
8683,93282,1636
8684,21916,2234
8685,8786,1646
8686,23658,2992
8687,88801,3243
8688,58575,1780
8689,68818,1218
8690,83907,1595
8691,69877,2116
8692,21609,1493
8693,52361,1924
8694,3109,1768
8695,45514,1355
8696,22107,1421
8697,738,1356
8698,6113,2117
8699,33530,3590
8700,79441,1235
8701,28508,1787
8702,88042,2122
8703,52165,1761
8704,73888,1810
8705,23170,2705
8706,66341,1697
8707,93194,2473
8708,43088,3056
8709,79993,2294
8710,68944,1415
8711,32099,2752
8712,83180,1663
8713,46538,1300
8714,62137,2768
8715,7189,2006
8716,25879,2404
8717,29541,2999
8718,63515,1382
8719,96534,1747
8720,43725,1643
8721,2069,2563
8722,21531,1881
8723,22110,1891
8724,13312,1295
8725,53248,3315
8726,99788,1384
8727,56026,1249
