",""num_police"",""cout_sin"""
6791,99463,1569
6792,45813,3350
6793,90459,1766
6794,10760,2811
6795,12013,1306
6796,58418,2583
6797,73289,1992
6798,37741,1559
6799,19945,1582
6800,2602,2312
6801,19627,1725
6802,81029,2900
6803,97176,1962
6804,77034,1892
6805,4117,2823
6806,32586,2229
6807,18081,2681
6808,5546,2483
6809,61346,1851
6810,6742,1928
6811,298,3424
6812,94346,2220
6813,79397,1738
6814,69265,1516
6815,1918,2021
6816,78072,1579
6817,88737,1248
6818,96466,1548
6819,19182,2109
6820,21781,3554
6821,56726,1347
6822,49569,2437
6823,14428,1879
6824,88313,2146
6825,11797,1229
6826,54901,2118
6827,93238,3068
6828,79723,2708
6829,12659,1729
6830,95399,3576
6831,4990,4455
6832,63311,2052
6833,97939,2011
6834,34053,2656
6835,2678,4062
6836,26830,2128
6837,13674,2044
6838,26638,1879
6839,56187,2583
6840,99734,2895
6841,55101,1859
6842,30298,2865
6843,69223,3344
6844,21905,3091
6845,63855,2314
6846,40890,1469
6847,4529,1882
6848,2576,1677
6849,66092,2365
6850,10476,2743
6851,12763,1343
6852,78793,1816
6853,72108,1938
6854,53529,2361
6855,96341,1625
6856,400,4399
6857,20886,3154
6858,13829,3774
6859,83517,3713
6860,43841,1549
6861,42027,3458
6862,14740,1703
6863,27331,1812
6864,59050,1998
6865,78098,1329
6866,33892,1767
6867,27269,2358
6868,4647,1938
6869,92747,2307
6870,55120,2572
6871,925,2557
6872,74615,2837
6873,64778,2780
6874,50551,2086
6875,64,1950
6876,12426,2867
6877,26607,1464
6878,37730,2427
6879,10061,1747
6880,29609,2231
6881,88100,1547
6882,63486,1473
6883,38004,3192
6884,32310,3527
6885,8507,2556
6886,2297,1694
6887,24614,2017
6888,23058,1914
6889,63826,3300
6890,64183,1892
6891,78533,2428
6892,10185,1263
6893,86900,1795
6894,90230,1488
6895,69805,1244
6896,72885,4301
6897,29612,3050
6898,50307,1497
6899,3603,1841
6900,17203,2300
6901,37822,2198
6902,46374,2318
6903,97741,2170
6904,7585,2986
6905,76991,2552
6906,33666,3839
6907,4814,1486
6908,34543,2274
6909,63408,2075
6910,1684,2324
6911,38206,1697
6912,6155,4931
6913,8011,2588
6914,48456,2314
6915,52600,1325
6916,89877,4089
6917,60533,1347
6918,133,1934
6919,90085,1385
6920,8773,2598
6921,14155,1542
6922,357,1285
6923,98342,2541
6924,25995,2130
6925,73454,4205
6926,31582,2680
6927,15411,2017
6928,59388,1293
6929,71290,1680
6930,35929,3421
6931,88361,2363
6932,7531,1268
6933,51421,1558
6934,96085,1780
6935,26431,1748
6936,53204,1616
6937,30487,1676
6938,21383,1346
6939,61690,1942
6940,90105,1916
6941,79915,1822
6942,6572,5542
6943,22674,1294
6944,25162,2745
6945,56443,3344
6946,1497,2658
6947,48342,3079
6948,89121,1243
6949,35257,2007
6950,73187,2099
6951,78760,1219
6952,52970,1467
6953,20030,1487
6954,31185,2358
6955,95055,1288
6956,29761,1837
6957,84039,1743
6958,23873,1931
6959,42888,1627
6960,88941,2707
6961,28740,2764
6962,6174,1503
6963,25768,2559
6964,82204,2393
6965,75543,7403
6966,34514,4238
6967,67627,1648
6968,30634,1380
6969,71626,1325
6970,17799,1229
6971,96431,1632
6972,82744,2074
6973,50662,3042
6974,77631,1558
6975,58730,2733
6976,32077,1699
6977,47736,2596
6978,50653,1727
6979,50734,1919
6980,73709,3307
6981,73178,1259
6982,55938,1484
6983,36201,2019
6984,20603,2013
6985,16020,1483
6986,41728,2709
6987,7041,1245
6988,67555,3659
6989,24769,3132
6990,98711,2113
6991,6008,1531
6992,68540,1594
6993,81931,1624
6994,95687,2071
6995,66394,1270
6996,91775,1775
6997,71464,1800
6998,90422,6383
6999,13220,2282
7000,3786,2786
7001,82184,4824
7002,48807,1899
7003,54042,2995
7004,29168,1454
7005,3561,1846
7006,12210,5226
7007,42726,1359
7008,65609,3295
7009,87394,2568
7010,9776,3219
7011,31329,1538
7012,54481,2646
7013,98707,3091
7014,16003,3167
7015,44913,3104
7016,10897,2019
7017,8242,3054
7018,52132,3219
7019,38060,1693
7020,98827,2583
7021,12802,1622
7022,2409,1543
7023,50598,1545
7024,95129,2362
7025,6633,1619
7026,64276,1517
7027,33612,1281
7028,24243,1266
7029,48460,2409
7030,20147,3663
7031,5034,3157
7032,10688,5280
7033,43784,1510
7034,41631,1218
7035,69367,3242
7036,99091,1234
7037,10177,2912
7038,47499,1461
7039,83885,1619
7040,38945,2911
7041,16948,3238
7042,18159,5047
7043,48281,1254
7044,90954,2670
7045,77310,4485
7046,62241,1806
7047,26120,2292
7048,57301,1348
7049,67834,3480
7050,13940,2010
7051,27581,1417
7052,68340,2514
7053,83868,1929
7054,57221,3957
7055,68099,2234
7056,56198,3675
7057,23462,1424
7058,27661,1241
7059,33132,1258
7060,79751,2280
7061,48042,2732
7062,42378,1218
7063,64882,4175
7064,17686,1841
7065,75424,1465
7066,42796,1761
7067,57212,1284
7068,23083,1499
7069,85850,3888
7070,95963,1762
7071,4562,3673
7072,65511,1326
7073,10312,1433
7074,24870,2878
7075,30746,4615
7076,43532,3313
7077,46683,1674
7078,81176,1224
7079,18429,3028
7080,15404,1928
7081,96349,2016
7082,29558,1687
7083,37170,3255
7084,97706,4820
7085,9372,1587
7086,22289,2409
7087,79337,3064
7088,56137,1755
7089,67819,2316
7090,44692,2031
7091,78760,1224
7092,5382,1553
7093,55223,2970
7094,85938,2294
7095,31583,1868
7096,7073,1420
7097,88244,1533
7098,63704,1363
7099,35867,1512
7100,50064,2122
7101,21137,2799
7102,15573,1623
7103,3883,2750
7104,3845,1697
7105,25236,1412
7106,61897,1521
7107,55916,3129
7108,94569,1701
7109,18213,1742
7110,51809,2040
7111,96776,3960
7112,74530,2013
7113,79858,2114
7114,11962,3038
7115,27958,2801
7116,18645,1534
7117,86767,6438
7118,38158,2367
7119,6385,2015
7120,15683,3271
7121,49730,1467
7122,46751,3882
7123,6770,1704
7124,69033,1276
7125,94450,2917
7126,82265,1744
7127,88739,2290
7128,14827,3624
7129,15201,1901
7130,82464,2057
7131,91435,2288
7132,90682,3213
7133,72139,1531
7134,51377,1490
7135,89730,1794
7136,27044,3354
7137,6947,1348
7138,52780,2606
7139,6749,3345
7140,90913,1217
7141,13246,3817
7142,65757,1330
7143,92284,2664
7144,49265,2157
7145,27398,3661
7146,83170,3910
7147,38368,1271
7148,14495,3825
7149,91160,3781
7150,32601,1871
7151,45464,2015
7152,47951,1999
7153,605,3041
7154,64979,2984
7155,87215,1261
7156,51463,1995
7157,14619,1470
7158,18041,1833
7159,87437,2046
7160,15379,2747
7161,84783,2916
7162,90112,1310
7163,43931,1714
7164,89606,1706
7165,74269,2058
7166,11477,2145
7167,28783,2804
7168,19490,2469
7169,93922,1594
7170,34462,1999
7171,4838,2453
7172,64038,2031
7173,9156,3767
7174,85709,2460
7175,83126,2129
7176,25898,2186
7177,58383,1575
7178,84263,1440
7179,58283,2782
7180,93308,2524
7181,92880,3101
7182,15991,2629
7183,63383,1229
7184,44145,1572
7185,1279,1638
7186,86114,1227
7187,89127,2214
7188,40979,1837
7189,54451,1786
7190,78608,1891
7191,29045,1418
7192,31796,1264
7193,79386,1463
7194,24512,2015
7195,73597,2657
7196,31619,1500
7197,21133,1634
7198,47110,2103
7199,6925,2464
7200,11127,2148
7201,30780,2703
7202,78794,2756
7203,34285,3035
7204,96600,1952
7205,10545,1210
7206,58407,1292
7207,59309,3708
7208,1097,1321
7209,40464,1908
7210,42519,1231
7211,15762,4561
7212,50878,1292
7213,64633,1883
7214,74892,1378
7215,35127,3376
7216,10780,1639
7217,2967,1475
7218,42067,2536
7219,77098,1407
7220,7615,1780
7221,47903,1475
7222,49722,2536
7223,45056,2135
7224,3758,1518
7225,59319,2462
7226,58028,2694
7227,57355,1460
7228,19516,2023
7229,35403,1609
7230,49964,2935
7231,70218,2730
7232,68902,2234
7233,18500,1930
7234,82575,1400
7235,67476,3274
7236,71811,1332
7237,42220,3655
7238,53179,2564
7239,30432,2722
7240,99756,1216
7241,97723,2378
7242,10537,2504
7243,79407,2527
7244,11609,3010
7245,71454,1352
7246,32700,2266
7247,35221,1301
7248,83947,2398
7249,12835,1482
7250,94612,2301
7251,97460,1861
7252,62366,2834
7253,6153,1740
7254,87873,2495
7255,67546,3519
7256,79833,2333
7257,28682,2971
7258,17287,3631
7259,23492,2293
7260,74565,1973
7261,2437,1368
7262,99554,2076
7263,69154,3134
7264,34256,2742
7265,85537,1895
7266,85009,1992
7267,16824,1404
7268,85435,1294
7269,72716,2975
7270,58757,3036
7271,49077,1314
7272,64659,2516
7273,32280,1315
7274,42458,1944
7275,26081,3091
7276,41075,4512
7277,26732,1615
7278,77550,1442
7279,80017,1416
7280,47162,1424
7281,75228,1845
7282,92025,2032
7283,40369,1538
7284,34637,2682
7285,22646,1605
7286,16007,1250
7287,98644,1770
7288,2375,3313
7289,70507,2351
7290,63001,3416
7291,14441,1954
7292,91955,1619
7293,27674,1479
7294,61756,3235
7295,79026,1224
7296,84667,1877
7297,8589,1284
7298,97820,3704
7299,49889,2532
7300,3153,2749
7301,99806,1249
7302,34942,2407
7303,25842,1303
7304,57866,1894
7305,21621,1532
7306,58717,2543
7307,88718,1478
7308,14989,2873
7309,16804,1476
7310,62263,2231
7311,83161,3488
7312,41427,1430
7313,90667,1341
7314,39256,1366
7315,52120,1328
7316,99549,1640
7317,19462,1753
7318,71240,2561
7319,45266,2970
7320,38627,2230
7321,91148,2035
7322,96838,1381
7323,16352,1699
7324,23745,2044
7325,29688,3971
7326,13192,2951
7327,2651,2011
7328,68165,2045
7329,26256,1520
7330,68187,1724
7331,94281,3487
7332,97402,2402
7333,81962,2689
7334,99605,2654
7335,23570,1696
7336,83552,2886
7337,37762,1968
7338,21063,2212
7339,68969,1815
7340,67776,2651
7341,66989,2719
7342,5750,1798
7343,24488,5671
7344,89380,2444
7345,5978,1395
7346,10148,1584
7347,18724,1721
7348,5885,1231
7349,83780,2993
7350,8440,1664
7351,66887,1837
7352,16296,2070
7353,73828,2145
7354,70661,2414
7355,8625,1366
7356,41489,2291
7357,16585,3550
7358,88499,3805
7359,80376,2592
7360,60465,1790
7361,70146,8416
7362,34957,2756
7363,46735,2442
7364,84597,2652
7365,70619,1991
7366,34755,4147
7367,56877,1506
7368,74050,3295
7369,13339,2161
7370,28571,2652
7371,1505,7929
7372,16664,2315
7373,28856,2222
7374,13682,2798
7375,42182,1451
7376,72203,2871
7377,53674,2997
7378,21663,3218
7379,63801,1813
7380,80910,5163
7381,53902,2820
7382,37300,2107
7383,78209,2487
7384,66975,1402
7385,12784,1580
7386,35101,2264
7387,41797,1929
7388,42233,3680
7389,21522,2210
7390,45987,2486
7391,65672,1835
7392,33447,2948
7393,35133,4088
7394,75391,2207
7395,54261,1917
7396,42819,1979
7397,64874,3546
7398,92996,3660
7399,67444,1501
7400,86370,1499
7401,14193,1827
7402,33772,1988
7403,79688,2863
7404,48376,1849
7405,71519,2738
7406,25863,1918
7407,81980,3479
7408,24605,2208
7409,90308,1590
7410,98957,1331
7411,46325,2372
7412,41323,2534
7413,57259,2588
7414,34851,2549
7415,89109,1247
7416,48307,1508
7417,97465,2043
7418,313,1770
7419,6086,4369
7420,49945,2345
7421,28718,1805
7422,55629,1788
7423,60251,1912
7424,61003,1629
7425,72544,2003
7426,33397,2594
7427,372,1441
7428,95341,2815
7429,62569,1804
7430,97236,1296
7431,20901,1969
7432,96013,2691
7433,39283,1809
7434,20418,1373
7435,99035,2160
7436,73000,5551
7437,86538,4121
7438,99357,1718
7439,98078,1659
7440,32592,2460
7441,32885,1216
7442,67198,1718
7443,31086,2092
7444,87396,1552
7445,74056,2345
7446,10426,7758
7447,33539,3218
7448,91685,2052
7449,64738,2148
7450,60452,1321
7451,36649,2899
7452,28254,3414
7453,65373,3463
7454,43331,1234
7455,59691,2090
7456,9575,2168
7457,66779,2154
7458,15629,1710
7459,52746,2946
7460,56298,2420
7461,16240,2571
7462,39632,3168
7463,56182,1499
7464,94402,2326
7465,44747,1204
7466,6143,1383
7467,27488,1911
7468,12176,4682
7469,10683,1355
7470,52216,1547
7471,28317,2057
7472,84136,3443
7473,35766,1505
7474,80363,1876
7475,97229,1480
7476,96570,2651
7477,97835,1655
7478,93216,1522
7479,41331,1852
7480,20714,3285
7481,88714,2270
7482,43147,2490
7483,53910,1680
7484,2657,1494
7485,76170,1214
7486,19722,1610
7487,3478,1299
7488,79091,1304
7489,1847,2036
7490,86864,2324
7491,71155,3084
7492,53281,2371
7493,19438,1228
7494,56625,1350
7495,71210,7117
7496,64532,1594
7497,63075,1581
7498,20452,2045
7499,14121,1561
7500,95908,1977
7501,30800,1552
7502,56104,1336
7503,79002,3458
7504,63658,2786
7505,23525,2194
7506,79995,2388
7507,14355,1458
7508,17359,1806
7509,22151,1470
7510,86074,1432
7511,31735,1703
7512,34469,1252
7513,86899,2119
7514,47599,1435
7515,67445,3497
7516,41300,2161
7517,49625,1350
7518,2351,1817
7519,52993,1367
7520,19857,1533
7521,83540,2068
7522,13368,1599
7523,754,1498
7524,38169,2760
7525,82619,1485
7526,77013,3867
7527,71271,3090
7528,47120,2146
7529,61792,1475
7530,56486,1545
7531,78614,2072
7532,5955,2820
7533,17767,2482
7534,32422,1746
7535,88114,2135
7536,82371,1860
7537,51416,1289
7538,72582,1844
7539,28868,1410
7540,37972,2643
7541,76161,1263
7542,94888,2773
7543,20039,1525
7544,29059,2531
7545,38662,1372
7546,6323,1910
7547,25829,2035
7548,88993,2487
7549,73694,1308
7550,2577,1619
7551,23320,2496
7552,16554,3776
7553,66472,1834
7554,26038,2506
7555,16716,1541
7556,15870,1294
7557,37382,1444
7558,29970,1245
7559,898,2385
7560,32485,3574
7561,47810,3513
7562,94804,1845
7563,95780,2167
7564,60093,2043
7565,99902,2087
7566,85902,2968
7567,98625,1398
7568,85792,1513
7569,39055,3256
7570,81949,1720
7571,13042,2276
7572,86420,1286
7573,30056,1781
7574,82498,2483
7575,60320,1275
7576,9977,1209
7577,32399,3100
7578,47425,2678
7579,25498,1376
7580,73066,7001
7581,29657,1446
7582,54233,1355
7583,28080,1821
7584,37652,1274
7585,3595,2450
7586,67043,2357
7587,31180,1580
7588,1234,3019
7589,72881,1846
7590,1282,2513
7591,33489,1926
7592,18458,1330
7593,72728,1865
7594,12351,2689
7595,44797,1822
7596,57904,1522
7597,95795,1999
7598,19147,2818
7599,88028,1875
7600,1001,2694
7601,96949,2094
7602,65222,1680
7603,85207,4028
7604,1952,1551
7605,39715,2127
7606,50702,2420
7607,7644,4615
7608,98144,3849
7609,14330,1205
7610,72403,2652
7611,81543,1588
7612,51814,1702
7613,42541,1259
7614,96042,1708
7615,23803,3369
7616,28195,1244
7617,38213,2545
7618,39480,1223
7619,10518,1602
7620,19050,1517
7621,68600,2225
7622,65678,1838
7623,39916,1359
7624,21871,2655
7625,28617,1489
7626,63338,1265
7627,99710,1652
7628,2622,3245
7629,62448,1932
7630,43566,3105
7631,54181,2499
7632,54912,2755
7633,83530,2095
7634,26394,2264
7635,55637,1638
7636,82343,1490
7637,43035,2074
7638,57295,2268
7639,23827,1921
7640,44319,1840
7641,40780,2111
7642,97125,3891
7643,27142,2454
7644,25797,2516
7645,76346,1323
7646,99208,2267
7647,97661,1424
7648,62044,1580
7649,73450,1207
7650,4838,1601
7651,2838,1740
7652,16777,1666
7653,10058,2610
7654,57126,1959
7655,88522,1508
7656,46783,3301
7657,97117,3471
7658,89542,1482
7659,43217,2763
7660,85174,2749
7661,43606,1984
7662,90696,1493
7663,52748,1377
7664,32106,1396
7665,13111,1294
7666,15348,1397
7667,1160,4534
7668,98663,1584
7669,11176,1410
7670,73942,1645
7671,24438,1709
7672,44982,1416
7673,58334,2315
7674,54706,1361
7675,23848,2646
7676,97479,2071
7677,84170,1334
7678,72007,2227
7679,40133,2615
7680,78636,1221
7681,32510,3791
7682,85759,1423
7683,38835,2852
7684,49189,1717
7685,43912,3432
7686,98705,2411
7687,90370,3237
7688,69420,1788
7689,14564,1567
7690,95636,1720
7691,57429,1833
7692,29991,2546
7693,41983,2599
7694,62968,2600
7695,93220,2474
7696,9278,1731
7697,34261,1313
7698,78721,2125
7699,92567,3075
7700,49844,1299
7701,98567,1354
7702,44537,1206
7703,98404,1203
7704,21620,3053
7705,67433,7000
7706,38890,2672
7707,68937,1389
7708,25433,1215
7709,43414,1920
7710,75538,1560
7711,78610,1736
7712,58752,1331
7713,54719,1223
7714,90597,2343
7715,95905,3354
7716,70148,2319
7717,477,1341
7718,98772,3046
7719,38261,2347
7720,75986,3311
7721,61780,1514
7722,75804,1848
7723,2808,1522
7724,16589,1730
7725,85156,1948
7726,72360,1283
7727,53739,2029
7728,28093,2310
7729,47467,3780
7730,22847,4605
7731,4018,1451
7732,60141,1288
7733,99897,2213
7734,18972,2522
7735,75381,2386
7736,73289,1682
7737,44700,1865
7738,87448,2933
7739,8550,1248
7740,46223,3272
7741,67028,1317
7742,61283,2647
7743,12691,1653
7744,53427,2675
7745,12924,1746
7746,98436,1490
7747,26362,1320
7748,9684,1462
7749,81398,2119
7750,51495,1217
7751,65515,2915
7752,70419,3076
7753,83197,2514
7754,22971,3490
7755,42703,2870
7756,25590,2266
7757,30531,1534
7758,64194,1756
7759,76193,1547
7760,85859,2456
7761,98236,2296
7762,1740,2012
7763,62158,2629
7764,94992,2500
7765,39957,1269
7766,63633,2637
7767,76127,2106
7768,9155,3095
7769,51934,1315
7770,99403,1423
7771,11095,2334
7772,52835,1398
7773,65765,1460
7774,12026,3265
7775,44950,1926
7776,59762,1248
7777,89462,1553
7778,83286,2136
7779,93104,1435
7780,54474,2610
7781,91682,2111
7782,13317,1709
7783,21829,2049
7784,50659,2096
7785,91616,2753
7786,36177,2131
7787,83009,3179
7788,44512,2761
7789,50531,1480
7790,21544,1477
7791,47778,2590
7792,48380,1272
7793,27719,1939
7794,28008,3323
7795,71779,2076
7796,24597,2510
7797,76240,2614
7798,7680,1252
7799,13317,2783
7800,71436,1216
7801,69146,2866
7802,73996,2575
7803,48333,1344
7804,69547,1952
7805,70918,1240
7806,9243,2117
7807,54311,2054
7808,63634,4503
7809,3878,1848
7810,5130,1448
7811,10440,1357
7812,30525,1989
7813,16775,2468
7814,51733,1629
7815,38643,2219
7816,10207,2144
7817,75555,1482
7818,89764,1930
7819,53195,1560
7820,89328,2492
7821,41643,1314
7822,61932,2824
7823,56653,1583
7824,63551,1616
7825,32597,3799
7826,38201,1725
7827,97982,1712
7828,81935,1269
7829,14854,2662
7830,11110,2010
7831,97284,2232
7832,88284,2700
7833,56462,2242
7834,11386,2042
7835,87422,2459
7836,52067,1216
7837,44484,1387
7838,43276,3085
7839,44281,2290
7840,58740,1785
7841,42377,1664
7842,70473,1869
7843,41420,2183
7844,33934,1692
7845,74303,4383
7846,56195,2709
7847,60618,2045
7848,41568,2185
7849,72926,1371
7850,17411,1566
7851,50232,1484
7852,20590,3206
7853,60098,1238
7854,32704,2298
7855,98549,1836
7856,94737,2115
7857,4586,2532
7858,72332,1276
7859,60190,2529
7860,30946,1936
7861,23765,2327
7862,4314,2048
7863,79440,4258
7864,80029,2366
7865,99526,1554
7866,94444,1620
7867,80939,1782
7868,49829,2792
7869,89682,1612
7870,7500,3375
7871,7216,1819
7872,34424,2242
7873,14231,1498
7874,24763,1714
7875,7949,2470
7876,85053,2566
7877,46614,2651
7878,74957,3444
7879,19956,3140
7880,62826,2876
7881,10211,1629
7882,30205,1857
7883,23341,1285
7884,81466,3036
7885,12646,3161
7886,87259,1642
7887,79741,2199
7888,23860,3560
7889,27800,3567
7890,26247,1335
7891,36339,2501
7892,71959,1438
7893,55310,1397
7894,69207,1727
7895,65847,3093
7896,64283,1217
7897,73548,2001
7898,89047,2579
7899,77983,1528
7900,65583,1531
7901,82309,2393
7902,42239,2926
7903,90130,2135
7904,33907,2067
7905,25277,4283
7906,1760,1458
7907,31759,6178
7908,70095,2687
7909,60181,1359
7910,19080,5915
7911,22479,2751
7912,63217,2215
7913,71692,2068
7914,33994,1832
7915,63960,1892
7916,42035,2849
7917,25078,2477
7918,3187,2050
7919,20772,2270
7920,49575,1435
7921,85073,2276
7922,45327,2662
7923,52357,2103
7924,67096,1477
7925,47556,1568
7926,76765,1352
7927,87592,2617
7928,37151,2313
7929,24839,2611
7930,15110,1218
7931,29761,2471
7932,33738,4372
7933,756,1359
7934,22690,4087
7935,87973,1527
7936,19508,1358
7937,54711,2607
7938,9032,2517
7939,44328,2301
7940,60116,2671
7941,42793,1791
7942,51279,1420
7943,97986,2008
7944,24951,2917
7945,52356,2204
7946,91971,2046
7947,31435,2456
7948,98551,2268
7949,10756,1972
7950,62338,2608
7951,28389,2383
7952,83603,2465
7953,60546,2475
7954,26720,1248
7955,25525,1708
7956,48984,5778
7957,42425,3288
7958,37313,1288
7959,93843,1556
7960,32803,1326
7961,47243,3046
7962,18787,1510
7963,84814,1276
7964,51216,1474
7965,92380,1793
7966,67844,1875
7967,74345,3045
7968,27797,2425
7969,65775,1711
7970,61353,1521
7971,81591,1295
7972,24046,1571
7973,46474,2274
7974,92604,1674
7975,47105,3489
7976,22257,3266
7977,84948,5333
7978,25283,2254
7979,26671,2302
7980,1693,3191
7981,6851,1314
7982,40137,1702
7983,28672,1885
7984,7976,2118
7985,6941,1909
7986,92253,1969
7987,58867,2116
7988,45242,2036
7989,30168,1754
7990,93509,2720
7991,46805,1426
7992,64456,1509
7993,3692,1379
7994,76964,1486
7995,34142,1834
7996,55926,2011
7997,55941,1466
7998,55093,2606
7999,28884,1575
8000,77116,2176
8001,29804,1428
8002,79205,1610
8003,42134,2630
8004,88431,1396
8005,77440,1422
8006,76236,1547
8007,45083,2494
8008,27176,2999
8009,53547,3882
8010,72337,1895
8011,2391,1215
8012,40223,1271
8013,71412,3473
8014,267,2199
8015,81485,2458
8016,43960,3441
8017,6739,1484
8018,19655,2745
8019,19279,2966
8020,95741,1312
8021,37946,1368
8022,36807,1261
8023,62111,1677
8024,73870,1480
8025,45802,1379
8026,74224,1659
8027,69812,1991
8028,62496,4604
8029,6435,1749
8030,88447,1970
8031,46529,1462
8032,25947,1496
8033,92483,1530
8034,90789,1758
8035,59852,2184
8036,38476,1403
8037,68199,2252
8038,25163,1560
8039,60113,1571
8040,25122,2422
8041,3022,1674
8042,22542,4178
8043,60228,2216
8044,15049,3658
8045,50611,1360
8046,41453,3000
8047,46273,1768
8048,32132,1735
8049,97574,1447
8050,25302,1371
8051,68695,2106
8052,95021,1439
8053,55277,2351
8054,6347,1813
8055,92022,1792
8056,26883,2238
8057,35115,2776
8058,49964,3365
8059,72553,1533
8060,78292,2209
8061,73317,1801
8062,15938,2480
8063,78329,1377
8064,79182,4744
8065,37461,1508
8066,78336,2004
8067,36343,1310
8068,94347,3726
8069,55861,1536
8070,84533,2216
8071,67760,2226
8072,22847,11263
8073,68507,3164
8074,2290,2724
8075,73522,1551
8076,27740,1490
8077,5552,1961
8078,13999,1577
8079,20784,1825
8080,27544,2063
8081,97758,5053
8082,99765,1482
8083,40444,1446
8084,12016,3691
8085,80050,2644
8086,4646,1620
8087,32653,2714
8088,20204,1448
8089,1240,4647
8090,91130,1494
8091,13734,1250
8092,63314,3324
8093,71330,1255
8094,82447,2322
8095,7610,1373
8096,71604,1770
8097,67521,1743
8098,34542,1705
8099,64011,2082
8100,4136,2937
8101,62308,1502
8102,2974,2130
8103,29363,2233
8104,23131,1672
8105,40483,2236
8106,7772,4466
8107,85011,2079
8108,45406,1728
8109,69214,1773
8110,70911,2569
8111,70415,2459
8112,52549,1426
8113,13271,1391
8114,99817,2359
8115,83079,3049
8116,89777,2246
8117,53655,3424
8118,35088,2363
8119,58054,4371
8120,80048,5631
8121,6411,3148
8122,59396,1898
8123,13144,1327
8124,66275,1604
8125,42798,2496
8126,19135,1668
8127,97722,2252
8128,47167,2036
8129,86579,1995
8130,18078,3043
8131,86795,1808
8132,89117,1450
8133,39594,1764
8134,7158,1269
8135,375,1208
8136,79538,2525
8137,80054,1672
8138,79804,2186
8139,40876,1328
8140,73561,2810
8141,79368,1511
8142,58019,1764
8143,26571,1211
8144,10353,1490
8145,12860,1517
8146,78948,2044
8147,37272,1556
8148,91546,2321
8149,91781,2092
8150,75999,3813
8151,4582,1974
8152,11972,1585
8153,56022,2997
8154,38887,1786
8155,74295,1576
8156,96750,1557
8157,48670,3076
8158,61150,2543
8159,11577,1326
8160,41593,1500
8161,36517,1650
8162,16408,2267
8163,11697,2067
8164,79049,1389
8165,97466,3205
8166,22656,2215
8167,28570,1862
8168,19131,3356
8169,11554,3362
8170,31767,1431
8171,15441,2324
8172,58218,2270
8173,62714,2486
8174,34330,3552
8175,45860,1246
8176,14495,3374
8177,65936,3203
8178,8404,1593
8179,32567,2675
8180,87979,3261
8181,13094,1404
8182,65663,2909
8183,65572,1625
8184,45772,1440
8185,74923,2004
8186,29765,2113
8187,22669,3510
8188,18297,10262
8189,24633,2194
8190,64033,3281
8191,28324,1372
8192,87023,4886
8193,89547,1566
8194,92997,2191
8195,6943,1614
8196,82497,1681
8197,30104,1884
8198,38706,2967
8199,67010,1281
8200,49575,1245
8201,20903,4373
8202,74990,2533
8203,94660,2387
8204,65745,1271
8205,59169,1557
8206,43809,1681
8207,2334,2524
8208,30482,2232
8209,92734,3065
8210,16262,1400
8211,92851,1533
8212,77408,3433
8213,36341,2812
8214,35059,3883
8215,69264,1672
8216,47478,1232
8217,65947,4535
8218,845,2209
8219,4363,2003
8220,11120,1359
8221,62962,2681
8222,50745,2928
8223,24191,3210
8224,27247,1374
8225,53438,3121
8226,74635,1392
8227,54408,1584
8228,37574,2237
8229,99466,1608
8230,98980,1832
8231,80577,2111
8232,60057,1282
8233,65829,1413
8234,28298,2001
8235,2801,2102
8236,82898,1554
8237,77914,2416
8238,75086,2736
8239,90911,1634
8240,91091,2160
8241,53021,2021
8242,91782,1608
8243,61216,3090
8244,42298,2829
8245,87855,1773
8246,19541,1731
8247,33563,1300
8248,62860,3181
8249,27480,1324
8250,32945,2048
8251,10656,1295
8252,46334,1623
8253,53037,1817
8254,61990,3032
8255,7812,2049
8256,83593,1574
8257,90491,1472
8258,50785,1853
8259,36956,2731
8260,86423,2095
8261,18231,1219
8262,74583,2492
8263,87394,2456
8264,81444,1897
8265,16447,1654
8266,86573,2555
8267,46849,2793
8268,29433,3920
8269,62425,1560
8270,42387,2528
8271,81121,2658
8272,80113,1613
8273,48585,1548
8274,17393,1389
8275,43885,1286
8276,98710,1263
8277,57336,2511
8278,80901,2154
8279,25837,1272
8280,4245,1446
8281,11123,2154
8282,5194,1403
8283,21209,2203
8284,45206,2083
8285,37670,1538
8286,74174,2071
8287,63851,3117
8288,96371,1560
8289,83234,1318
8290,17787,1920
8291,23853,1690
8292,22829,1428
8293,47823,3206
8294,72232,2403
8295,13157,1635
8296,24113,3223
8297,90002,2517
8298,88706,2927
8299,51044,1969
8300,4518,1889
8301,91308,2774
8302,78878,3072
8303,66912,1977
8304,73750,1487
8305,784,2859
8306,22845,1519
8307,66198,1533
8308,1655,1263
8309,2056,1460
8310,22144,1610
8311,98167,2998
8312,3359,2025
8313,21610,2599
8314,2986,1286
8315,28664,2037
8316,88006,1987
8317,4596,1980
8318,82321,2009
8319,2193,1868
8320,87482,1722
8321,17037,2576
8322,50649,4589
8323,78831,4230
8324,52842,1925
8325,55246,2507
8326,26993,2527
8327,78163,1792
8328,90018,2740
8329,279,1755
8330,32903,4156
8331,26047,1426
8332,36952,3066
8333,43082,1885
8334,54774,1727
8335,41383,1524
8336,59337,1894
8337,77765,1902
8338,41596,1564
8339,9121,1486
8340,565,2614
8341,22701,1825
8342,28840,2926
8343,78291,2746
8344,52209,1564
8345,88339,2601
